native_id,met_monitor_id,day,latitude,longitude,temp
KONT,83,2013-04-02,34.05611,-117.60028,16.5
KONT,83,2013-04-03,34.05611,-117.60028,19.1
KONT,83,2013-04-04,34.05611,-117.60028,17.4
KONT,83,2013-04-05,34.05611,-117.60028,16.2
KONT,83,2013-04-06,34.05611,-117.60028,16.5
KONT,83,2013-04-07,34.05611,-117.60028,16.2
KONT,83,2013-04-08,34.05611,-117.60028,15.2
KONT,83,2013-04-09,34.05611,-117.60028,16.0
KONT,83,2013-04-10,34.05611,-117.60028,19.1
KONT,83,2013-04-11,34.05611,-117.60028,17.7
KONT,83,2013-04-12,34.05611,-117.60028,17.2
KONT,83,2013-04-13,34.05611,-117.60028,14.8
KONT,83,2013-04-14,34.05611,-117.60028,13.2
KONT,83,2013-04-15,34.05611,-117.60028,13.3
KONT,83,2013-04-16,34.05611,-117.60028,12.8
KONT,83,2013-04-17,34.05611,-117.60028,15.0
KONT,83,2013-04-18,34.05611,-117.60028,19.3
KONT,83,2013-04-19,34.05611,-117.60028,20.0
KONT,83,2013-04-20,34.05611,-117.60028,21.8
KONT,83,2013-04-21,34.05611,-117.60028,21.5
KONT,83,2013-04-22,34.05611,-117.60028,17.5
KONT,83,2013-04-23,34.05611,-117.60028,17.9
KONT,83,2013-04-24,34.05611,-117.60028,15.5
KONT,83,2013-04-25,34.05611,-117.60028,16.4
KONT,83,2013-04-26,34.05611,-117.60028,18.9
KONT,83,2013-04-27,34.05611,-117.60028,21.1
KONT,83,2013-04-28,34.05611,-117.60028,20.4
KONT,83,2013-04-29,34.05611,-117.60028,19.4
KONT,83,2013-04-30,34.05611,-117.60028,16.8
KONT,83,2013-05-01,34.05611,-117.60028,20.6
KONT,83,2013-05-02,34.05611,-117.60028,25.8
KONT,83,2013-05-03,34.05611,-117.60028,25.4
KONT,83,2013-05-04,34.05611,-117.60028,19.9
KONT,83,2013-05-05,34.05611,-117.60028,16.5
KONT,83,2013-05-06,34.05611,-117.60028,15.1
KONT,83,2013-05-07,34.05611,-117.60028,16.3
KONT,83,2013-05-08,34.05611,-117.60028,16.9
KONT,83,2013-05-09,34.05611,-117.60028,17.3
KONT,83,2013-05-10,34.05611,-117.60028,20.7
KONT,83,2013-05-11,34.05611,-117.60028,24.9
KONT,83,2013-05-12,34.05611,-117.60028,28.7
KONT,83,2013-05-13,34.05611,-117.60028,30.0
KONT,83,2013-05-14,34.05611,-117.60028,24.3
KONT,83,2013-05-15,34.05611,-117.60028,19.4
KONT,83,2013-05-16,34.05611,-117.60028,17.8
KONT,83,2013-05-17,34.05611,-117.60028,18.2
KONT,83,2013-05-18,34.05611,-117.60028,19.4
KONT,83,2013-05-19,34.05611,-117.60028,20.0
KONT,83,2013-05-20,34.05611,-117.60028,23.2
KONT,83,2013-05-21,34.05611,-117.60028,21.6
KONT,83,2013-05-22,34.05611,-117.60028,19.5
KONT,83,2013-05-23,34.05611,-117.60028,18.8
KONT,83,2013-05-24,34.05611,-117.60028,18.4
KONT,83,2013-05-25,34.05611,-117.60028,17.9
KONT,83,2013-05-26,34.05611,-117.60028,17.7
KONT,83,2013-05-27,34.05611,-117.60028,19.0
KONT,83,2013-05-28,34.05611,-117.60028,19.1
KONT,83,2013-05-29,34.05611,-117.60028,21.4
KONT,83,2013-05-30,34.05611,-117.60028,22.0
KONT,83,2013-05-31,34.05611,-117.60028,21.7
KONT,83,2013-06-01,34.05611,-117.60028,23.8
KONT,83,2013-06-02,34.05611,-117.60028,20.8
KONT,83,2013-06-03,34.05611,-117.60028,20.0
KONT,83,2013-06-04,34.05611,-117.60028,19.6
KONT,83,2013-06-05,34.05611,-117.60028,20.3
KONT,83,2013-06-06,34.05611,-117.60028,20.1
KONT,83,2013-06-07,34.05611,-117.60028,20.4
KONT,83,2013-06-08,34.05611,-117.60028,20.4
KONT,83,2013-06-09,34.05611,-117.60028,20.4
KONT,83,2013-06-10,34.05611,-117.60028,20.3
KONT,83,2013-06-11,34.05611,-117.60028,23.6
KONT,83,2013-06-12,34.05611,-117.60028,20.6
KONT,83,2013-06-13,34.05611,-117.60028,21.5
KONT,83,2013-06-14,34.05611,-117.60028,20.6
KONT,83,2013-06-15,34.05611,-117.60028,19.8
KONT,83,2013-06-16,34.05611,-117.60028,21.0
KONT,83,2013-06-17,34.05611,-117.60028,22.9
KONT,83,2013-06-18,34.05611,-117.60028,22.6
KONT,83,2013-06-19,34.05611,-117.60028,21.9
KONT,83,2013-06-20,34.05611,-117.60028,22.9
KONT,83,2013-06-21,34.05611,-117.60028,23.0
KONT,83,2013-06-22,34.05611,-117.60028,22.3
KONT,83,2013-06-23,34.05611,-117.60028,20.0
KONT,83,2013-06-24,34.05611,-117.60028,19.8
KONT,83,2013-06-25,34.05611,-117.60028,22.0
KONT,83,2013-06-26,34.05611,-117.60028,26.5
KONT,83,2013-06-27,34.05611,-117.60028,28.8
KONT,83,2013-06-28,34.05611,-117.60028,29.5
KONT,83,2013-06-29,34.05611,-117.60028,31.0
KONT,83,2013-06-30,34.05611,-117.60028,30.3
KONT,83,2013-07-01,34.05611,-117.60028,29.1
KONT,83,2013-07-02,34.05611,-117.60028,26.4
KONT,83,2013-07-03,34.05611,-117.60028,26.4
KONT,83,2013-07-04,34.05611,-117.60028,25.7
KONT,83,2013-07-05,34.05611,-117.60028,23.5
KONT,83,2013-07-06,34.05611,-117.60028,23.7
KONT,83,2013-07-07,34.05611,-117.60028,24.9
KONT,83,2013-07-08,34.05611,-117.60028,27.6
KONT,83,2013-07-09,34.05611,-117.60028,28.5
KONT,83,2013-07-10,34.05611,-117.60028,25.6
KONT,83,2013-07-11,34.05611,-117.60028,24.2
KONT,83,2013-07-12,34.05611,-117.60028,25.6
KONT,83,2013-07-13,34.05611,-117.60028,25.0
KONT,83,2013-07-14,34.05611,-117.60028,25.9
KONT,83,2013-07-15,34.05611,-117.60028,26.0
KONT,83,2013-07-16,34.05611,-117.60028,25.1
KONT,83,2013-07-17,34.05611,-117.60028,25.9
KONT,83,2013-07-18,34.05611,-117.60028,25.6
KONT,83,2013-07-19,34.05611,-117.60028,24.9
KONT,83,2013-07-20,34.05611,-117.60028,21.6
KONT,83,2013-07-21,34.05611,-117.60028,21.5
KONT,83,2013-07-22,34.05611,-117.60028,24.6
KONT,83,2013-07-23,34.05611,-117.60028,24.8
KONT,83,2013-07-24,34.05611,-117.60028,24.9
KONT,83,2013-07-25,34.05611,-117.60028,25.1
KONT,83,2013-07-26,34.05611,-117.60028,24.0
KONT,83,2013-07-27,34.05611,-117.60028,24.5
KONT,83,2013-07-28,34.05611,-117.60028,21.9
KONT,83,2013-07-29,34.05611,-117.60028,21.6
KONT,83,2013-07-30,34.05611,-117.60028,22.1
KONT,83,2013-07-31,34.05611,-117.60028,20.6
KONT,83,2013-08-01,34.05611,-117.60028,20.5
KONT,83,2013-08-02,34.05611,-117.60028,21.5
KONT,83,2013-08-03,34.05611,-117.60028,21.4
KONT,83,2013-08-04,34.05611,-117.60028,22.3
KONT,83,2013-08-05,34.05611,-117.60028,23.0
KONT,83,2013-08-06,34.05611,-117.60028,22.1
KONT,83,2013-08-07,34.05611,-117.60028,21.7
KONT,83,2013-08-08,34.05611,-117.60028,22.3
KONT,83,2013-08-09,34.05611,-117.60028,21.0
KONT,83,2013-08-10,34.05611,-117.60028,20.5
KONT,83,2013-08-11,34.05611,-117.60028,22.3
KONT,83,2013-08-12,34.05611,-117.60028,22.7
KONT,83,2013-08-13,34.05611,-117.60028,23.4
KONT,83,2013-08-14,34.05611,-117.60028,24.5
KONT,83,2013-08-15,34.05611,-117.60028,26.2
KONT,83,2013-08-16,34.05611,-117.60028,27.1
KONT,83,2013-08-17,34.05611,-117.60028,27.3
KONT,83,2013-08-18,34.05611,-117.60028,25.7
KONT,83,2013-08-19,34.05611,-117.60028,24.5
KONT,83,2013-08-20,34.05611,-117.60028,25.6
KONT,83,2013-08-21,34.05611,-117.60028,27.2
KONT,83,2013-08-22,34.05611,-117.60028,28.2
KONT,83,2013-08-23,34.05611,-117.60028,27.8
KONT,83,2013-08-24,34.05611,-117.60028,26.0
KONT,83,2013-08-25,34.05611,-117.60028,27.7
KONT,83,2013-08-26,34.05611,-117.60028,28.1
KONT,83,2013-08-27,34.05611,-117.60028,29.4
KONT,83,2013-08-28,34.05611,-117.60028,29.9
KONT,83,2013-08-29,34.05611,-117.60028,31.2
KONT,83,2013-08-30,34.05611,-117.60028,31.1
KONT,83,2013-08-31,34.05611,-117.60028,29.7
KONT,83,2013-09-01,34.05611,-117.60028,27.7
KONT,83,2013-09-02,34.05611,-117.60028,28.1
KONT,83,2013-09-03,34.05611,-117.60028,29.9
KONT,83,2013-09-04,34.05611,-117.60028,31.2
KONT,83,2013-09-05,34.05611,-117.60028,31.9
KONT,83,2013-09-06,34.05611,-117.60028,31.2
KONT,83,2013-09-07,34.05611,-117.60028,31.0
KONT,83,2013-09-08,34.05611,-117.60028,27.5
KONT,83,2013-09-09,34.05611,-117.60028,25.6
KONT,83,2013-09-10,34.05611,-117.60028,22.2
KONT,83,2013-09-11,34.05611,-117.60028,21.8
KONT,83,2013-09-12,34.05611,-117.60028,24.6
KONT,83,2013-09-13,34.05611,-117.60028,26.0
KONT,83,2013-09-14,34.05611,-117.60028,27.6
KONT,83,2013-09-15,34.05611,-117.60028,27.9
KONT,83,2013-09-16,34.05611,-117.60028,27.6
KONT,83,2013-09-17,34.05611,-117.60028,22.9
KONT,83,2013-09-18,34.05611,-117.60028,20.3
KONT,83,2013-09-19,34.05611,-117.60028,21.2
KONT,83,2013-09-20,34.05611,-117.60028,19.6
KONT,83,2013-09-21,34.05611,-117.60028,19.9
KONT,83,2013-09-22,34.05611,-117.60028,19.6
KONT,83,2013-09-23,34.05611,-117.60028,24.4
KONT,83,2013-09-24,34.05611,-117.60028,24.0
KONT,83,2013-09-25,34.05611,-117.60028,20.2
KONT,83,2013-09-26,34.05611,-117.60028,18.6
KONT,83,2013-09-27,34.05611,-117.60028,20.3
KONT,83,2013-09-28,34.05611,-117.60028,22.4
KONT,83,2013-09-29,34.05611,-117.60028,22.8
KONT,83,2013-09-30,34.05611,-117.60028,22.4
KONT,83,2013-10-01,34.05611,-117.60028,21.9
KONT,83,2013-10-02,34.05611,-117.60028,19.0
KONT,83,2013-10-03,34.05611,-117.60028,19.0
KONT,83,2013-10-04,34.05611,-117.60028,22.5
KONT,83,2013-10-05,34.05611,-117.60028,25.9
KONT,83,2013-10-06,34.05611,-117.60028,23.0
KONT,83,2013-10-07,34.05611,-117.60028,22.3
KONT,83,2013-10-08,34.05611,-117.60028,17.6
KONT,83,2013-10-09,34.05611,-117.60028,13.7
KONT,83,2013-10-10,34.05611,-117.60028,13.7
KONT,83,2013-10-11,34.05611,-117.60028,16.9
KONT,83,2013-10-12,34.05611,-117.60028,17.6
KONT,83,2013-10-13,34.05611,-117.60028,16.3
KONT,83,2013-10-14,34.05611,-117.60028,20.5
KONT,83,2013-10-15,34.05611,-117.60028,21.9
KONT,83,2013-10-16,34.05611,-117.60028,23.4
KONT,83,2013-10-17,34.05611,-117.60028,20.4
KONT,83,2013-10-18,34.05611,-117.60028,21.1
KONT,83,2013-10-19,34.05611,-117.60028,22.1
KONT,83,2013-10-20,34.05611,-117.60028,19.4
KONT,83,2013-10-21,34.05611,-117.60028,19.2
KONT,83,2013-10-22,34.05611,-117.60028,19.2
KONT,83,2013-10-23,34.05611,-117.60028,15.9
KONT,83,2013-10-24,34.05611,-117.60028,15.9
KONT,83,2013-10-25,34.05611,-117.60028,17.1
KONT,83,2013-10-26,34.05611,-117.60028,20.6
KONT,83,2013-10-27,34.05611,-117.60028,18.0
KONT,83,2013-10-28,34.05611,-117.60028,13.8
KONT,83,2013-10-29,34.05611,-117.60028,13.6
KONT,83,2013-10-30,34.05611,-117.60028,15.0
KONT,83,2013-10-31,34.05611,-117.60028,17.3
KONT,83,2013-11-01,34.05611,-117.60028,19.9
KONT,83,2013-11-02,34.05611,-117.60028,18.4
KONT,83,2013-11-03,34.05611,-117.60028,15.0
KONT,83,2013-11-04,34.05611,-117.60028,14.8
KONT,83,2013-11-05,34.05611,-117.60028,16.5
KONT,83,2013-11-06,34.05611,-117.60028,17.6
KONT,83,2013-11-07,34.05611,-117.60028,19.7
KONT,83,2013-11-08,34.05611,-117.60028,18.5
KONT,83,2013-11-09,34.05611,-117.60028,17.0
KONT,83,2013-11-10,34.05611,-117.60028,17.6
KONT,83,2013-11-11,34.05611,-117.60028,18.2
KONT,83,2013-11-12,34.05611,-117.60028,19.2
KONT,83,2013-11-13,34.05611,-117.60028,22.2
KONT,83,2013-11-14,34.05611,-117.60028,22.0
KONT,83,2013-11-15,34.05611,-117.60028,16.1
KONT,83,2013-11-16,34.05611,-117.60028,14.9
KONT,83,2013-11-17,34.05611,-117.60028,15.5
KONT,83,2013-11-18,34.05611,-117.60028,14.1
KONT,83,2013-11-19,34.05611,-117.60028,14.8
KONT,83,2013-11-20,34.05611,-117.60028,14.7
KONT,83,2013-11-21,34.05611,-117.60028,14.2
KONT,83,2013-11-22,34.05611,-117.60028,12.5
KONT,83,2013-11-23,34.05611,-117.60028,12.3
KONT,83,2013-11-24,34.05611,-117.60028,12.1
KONT,83,2013-11-25,34.05611,-117.60028,14.0
KONT,83,2013-11-26,34.05611,-117.60028,16.4
KONT,83,2013-11-27,34.05611,-117.60028,17.0
KONT,83,2013-11-28,34.05611,-117.60028,15.2
KONT,83,2013-11-29,34.05611,-117.60028,13.6
KONT,83,2013-11-30,34.05611,-117.60028,15.7
KONT,83,2013-12-01,34.05611,-117.60028,16.8
KONT,83,2013-12-02,34.05611,-117.60028,15.4
KONT,83,2013-12-03,34.05611,-117.60028,13.3
KONT,83,2013-12-04,34.05611,-117.60028,11.7
KONT,83,2013-12-05,34.05611,-117.60028,9.5
KONT,83,2013-12-06,34.05611,-117.60028,9.6
KONT,83,2013-12-07,34.05611,-117.60028,7.8
KONT,83,2013-12-08,34.05611,-117.60028,7.9
KONT,83,2013-12-09,34.05611,-117.60028,8.4
KONT,83,2013-12-10,34.05611,-117.60028,9.3
KONT,83,2013-12-11,34.05611,-117.60028,11.7
KONT,83,2013-12-12,34.05611,-117.60028,13.0
KONT,83,2013-12-13,34.05611,-117.60028,11.2
KONT,83,2013-12-14,34.05611,-117.60028,14.7
KONT,83,2013-12-15,34.05611,-117.60028,15.8
KONT,83,2013-12-16,34.05611,-117.60028,18.1
KONT,83,2013-12-17,34.05611,-117.60028,19.4
KONT,83,2013-12-18,34.05611,-117.60028,16.8
KONT,83,2013-12-19,34.05611,-117.60028,10.7
KONT,83,2013-12-20,34.05611,-117.60028,10.4
KONT,83,2013-12-21,34.05611,-117.60028,9.9
KONT,83,2013-12-22,34.05611,-117.60028,11.8
KONT,83,2013-12-23,34.05611,-117.60028,14.5
KONT,83,2013-12-24,34.05611,-117.60028,16.5
KONT,83,2013-12-25,34.05611,-117.60028,17.3
KONT,83,2013-12-26,34.05611,-117.60028,16.7
KONT,83,2013-12-27,34.05611,-117.60028,16.4
KONT,83,2013-12-28,34.05611,-117.60028,15.6
KONT,83,2013-12-29,34.05611,-117.60028,16.8
KONT,83,2013-12-30,34.05611,-117.60028,14.1
KONT,83,2013-12-31,34.05611,-117.60028,13.8
KONT,83,2014-01-01,34.05611,-117.60028,14.3
KONT,83,2014-01-02,34.05611,-117.60028,16.7
KONT,83,2014-01-03,34.05611,-117.60028,15.7
KONT,83,2014-01-04,34.05611,-117.60028,13.9
KONT,83,2014-01-05,34.05611,-117.60028,15.0
KONT,83,2014-01-06,34.05611,-117.60028,15.6
KONT,83,2014-01-07,34.05611,-117.60028,13.8
KONT,83,2014-01-08,34.05611,-117.60028,12.5
KONT,83,2014-01-09,34.05611,-117.60028,11.3
KONT,83,2014-01-10,34.05611,-117.60028,13.7
KONT,83,2014-01-11,34.05611,-117.60028,15.0
KONT,83,2014-01-12,34.05611,-117.60028,14.3
KONT,83,2014-01-13,34.05611,-117.60028,19.7
KONT,83,2014-01-14,34.05611,-117.60028,23.8
KONT,83,2014-01-15,34.05611,-117.60028,21.7
KONT,83,2014-01-16,34.05611,-117.60028,21.5
KONT,83,2014-01-17,34.05611,-117.60028,19.3
KONT,83,2014-01-18,34.05611,-117.60028,17.6
KONT,83,2014-01-19,34.05611,-117.60028,16.7
KONT,83,2014-01-20,34.05611,-117.60028,16.8
KONT,83,2014-01-21,34.05611,-117.60028,17.8
KONT,83,2014-01-22,34.05611,-117.60028,18.3
KONT,83,2014-01-23,34.05611,-117.60028,15.7
KONT,83,2014-01-24,34.05611,-117.60028,17.0
KONT,83,2014-01-25,34.05611,-117.60028,18.7
KONT,83,2014-01-26,34.05611,-117.60028,14.7
KONT,83,2014-01-27,34.05611,-117.60028,15.0
KONT,83,2014-01-28,34.05611,-117.60028,15.4
KONT,83,2014-01-29,34.05611,-117.60028,17.2
KONT,83,2014-01-30,34.05611,-117.60028,13.3
KONT,83,2014-01-31,34.05611,-117.60028,12.5
KONT,83,2014-02-01,34.05611,-117.60028,10.7
KONT,83,2014-02-02,34.05611,-117.60028,9.8
KONT,83,2014-02-03,34.05611,-117.60028,10.8
KONT,83,2014-02-04,34.05611,-117.60028,11.4
KONT,83,2014-02-05,34.05611,-117.60028,12.1
KONT,83,2014-02-06,34.05611,-117.60028,10.9
KONT,83,2014-02-07,34.05611,-117.60028,12.2
KONT,83,2014-02-08,34.05611,-117.60028,12.6
KONT,83,2014-02-09,34.05611,-117.60028,12.9
KONT,83,2014-02-10,34.05611,-117.60028,14.7
KONT,83,2014-02-11,34.05611,-117.60028,16.4
KONT,83,2014-02-12,34.05611,-117.60028,19.2
KONT,83,2014-02-13,34.05611,-117.60028,19.3
KONT,83,2014-02-14,34.05611,-117.60028,19.3
KONT,83,2014-02-15,34.05611,-117.60028,19.2
KONT,83,2014-02-16,34.05611,-117.60028,17.8
KONT,83,2014-02-17,34.05611,-117.60028,16.3
KONT,83,2014-02-18,34.05611,-117.60028,15.0
KONT,83,2014-02-19,34.05611,-117.60028,13.6
KONT,83,2014-02-20,34.05611,-117.60028,17.9
KONT,83,2014-02-21,34.05611,-117.60028,19.0
KONT,83,2014-02-22,34.05611,-117.60028,16.5
KONT,83,2014-02-23,34.05611,-117.60028,16.5
KONT,83,2014-02-24,34.05611,-117.60028,16.5
KONT,83,2014-02-25,34.05611,-117.60028,15.2
KONT,83,2014-02-26,34.05611,-117.60028,15.1
KONT,83,2014-02-27,34.05611,-117.60028,15.6
KONT,83,2014-02-28,34.05611,-117.60028,13.2
KONT,83,2014-03-01,34.05611,-117.60028,12.1
KONT,83,2014-03-02,34.05611,-117.60028,12.5
KONT,83,2014-03-03,34.05611,-117.60028,14.4
KONT,83,2014-03-04,34.05611,-117.60028,13.8
KONT,83,2014-03-05,34.05611,-117.60028,17.5
KONT,83,2014-03-06,34.05611,-117.60028,17.2
KONT,83,2014-03-07,34.05611,-117.60028,18.1
KONT,83,2014-03-08,34.05611,-117.60028,21.9
KONT,83,2014-03-09,34.05611,-117.60028,21.3
KONT,83,2014-03-10,34.05611,-117.60028,19.8
KONT,83,2014-03-11,34.05611,-117.60028,18.7
KONT,83,2014-03-12,34.05611,-117.60028,20.0
KONT,83,2014-03-13,34.05611,-117.60028,15.7
KONT,83,2014-03-14,34.05611,-117.60028,16.5
KONT,83,2014-03-15,34.05611,-117.60028,20.4
KONT,83,2014-03-16,34.05611,-117.60028,22.3
KONT,83,2014-03-17,34.05611,-117.60028,18.5
KONT,83,2014-03-18,34.05611,-117.60028,17.6
KONT,83,2014-03-19,34.05611,-117.60028,18.7
KONT,83,2014-03-20,34.05611,-117.60028,17.8
KONT,83,2014-03-21,34.05611,-117.60028,14.9
KONT,83,2014-03-22,34.05611,-117.60028,15.0
KONT,83,2014-03-23,34.05611,-117.60028,15.3
KONT,83,2014-03-24,34.05611,-117.60028,15.7
KONT,83,2014-03-25,34.05611,-117.60028,14.6
KONT,83,2014-03-26,34.05611,-117.60028,14.1
KONT,83,2014-03-27,34.05611,-117.60028,13.9
KONT,83,2014-03-28,34.05611,-117.60028,15.4
KONT,83,2014-03-29,34.05611,-117.60028,17.8
KONT,83,2014-03-30,34.05611,-117.60028,16.2
KONT,83,2014-03-31,34.05611,-117.60028,14.0
KONT,83,2014-04-01,34.05611,-117.60028,12.7
KONT,83,2014-04-02,34.05611,-117.60028,11.2
KONT,83,2014-04-03,34.05611,-117.60028,13.2
KONT,83,2014-04-04,34.05611,-117.60028,13.6
KONT,83,2014-04-05,34.05611,-117.60028,14.1
KONT,83,2014-04-06,34.05611,-117.60028,18.9
KONT,83,2014-04-07,34.05611,-117.60028,22.4
KONT,83,2014-04-08,34.05611,-117.60028,24.7
KONT,83,2014-04-09,34.05611,-117.60028,24.1
KONT,83,2014-04-10,34.05611,-117.60028,22.7
KONT,83,2014-04-11,34.05611,-117.60028,21.4
KONT,83,2014-04-12,34.05611,-117.60028,15.1
KONT,83,2014-04-13,34.05611,-117.60028,15.4
KONT,83,2014-04-14,34.05611,-117.60028,20.9
KONT,83,2014-04-15,34.05611,-117.60028,21.2
KONT,83,2014-04-16,34.05611,-117.60028,17.7
KONT,83,2014-04-17,34.05611,-117.60028,17.1
KONT,83,2014-04-18,34.05611,-117.60028,17.8
KONT,83,2014-04-19,34.05611,-117.60028,18.7
KONT,83,2014-04-20,34.05611,-117.60028,20.5
KONT,83,2014-04-21,34.05611,-117.60028,21.2
KONT,83,2014-04-22,34.05611,-117.60028,16.7
KONT,83,2014-04-23,34.05611,-117.60028,17.3
KONT,83,2014-04-24,34.05611,-117.60028,19.1
KONT,83,2014-04-25,34.05611,-117.60028,16.1
KONT,83,2014-04-26,34.05611,-117.60028,13.3
KONT,83,2014-04-27,34.05611,-117.60028,14.7
KONT,83,2014-04-28,34.05611,-117.60028,20.4
KONT,83,2014-04-29,34.05611,-117.60028,27.0
KONT,83,2014-04-30,34.05611,-117.60028,26.7
KONT,83,2014-05-01,34.05611,-117.60028,27.7
KONT,83,2014-05-02,34.05611,-117.60028,26.9
KONT,83,2014-05-03,34.05611,-117.60028,25.4
KONT,83,2014-05-04,34.05611,-117.60028,22.8
KONT,83,2014-05-05,34.05611,-117.60028,17.8
KONT,83,2014-05-06,34.05611,-117.60028,14.8
KONT,83,2014-05-07,34.05611,-117.60028,15.2
KONT,83,2014-05-08,34.05611,-117.60028,16.9
KONT,83,2014-05-09,34.05611,-117.60028,17.6
KONT,83,2014-05-10,34.05611,-117.60028,17.1
KONT,83,2014-05-11,34.05611,-117.60028,19.9
KONT,83,2014-05-12,34.05611,-117.60028,24.7
KONT,83,2014-05-13,34.05611,-117.60028,26.6
KONT,83,2014-05-14,34.05611,-117.60028,31.3
KONT,83,2014-05-15,34.05611,-117.60028,29.3
KONT,83,2014-05-16,34.05611,-117.60028,28.5
KONT,83,2014-05-17,34.05611,-117.60028,24.6
KONT,83,2014-05-18,34.05611,-117.60028,20.2
KONT,83,2014-05-19,34.05611,-117.60028,19.1
KONT,83,2014-05-20,34.05611,-117.60028,17.1
KONT,83,2014-05-21,34.05611,-117.60028,16.7
KONT,83,2014-05-22,34.05611,-117.60028,16.7
KONT,83,2014-05-23,34.05611,-117.60028,18.1
KONT,83,2014-05-24,34.05611,-117.60028,17.3
KONT,83,2014-05-25,34.05611,-117.60028,21.0
KONT,83,2014-05-26,34.05611,-117.60028,23.2
KONT,83,2014-05-27,34.05611,-117.60028,23.4
KONT,83,2014-05-28,34.05611,-117.60028,22.1
KONT,83,2014-05-29,34.05611,-117.60028,21.6
KONT,83,2014-05-30,34.05611,-117.60028,23.5
KONT,83,2014-05-31,34.05611,-117.60028,23.0
KONT,83,2014-06-01,34.05611,-117.60028,23.6
KONT,83,2014-06-02,34.05611,-117.60028,22.2
KONT,83,2014-06-03,34.05611,-117.60028,23.3
KONT,83,2014-06-04,34.05611,-117.60028,23.6
KONT,83,2014-06-05,34.05611,-117.60028,23.3
KONT,83,2014-06-06,34.05611,-117.60028,21.2
KONT,83,2014-06-07,34.05611,-117.60028,20.4
KONT,83,2014-06-08,34.05611,-117.60028,22.8
KONT,83,2014-06-09,34.05611,-117.60028,23.1
KONT,83,2014-06-10,34.05611,-117.60028,20.7
KONT,83,2014-06-11,34.05611,-117.60028,21.6
KONT,83,2014-06-12,34.05611,-117.60028,21.7
KONT,83,2014-06-13,34.05611,-117.60028,20.9
KONT,83,2014-06-14,34.05611,-117.60028,21.1
KONT,83,2014-06-15,34.05611,-117.60028,20.9
KONT,83,2014-06-16,34.05611,-117.60028,20.9
KONT,83,2014-06-17,34.05611,-117.60028,20.1
KONT,83,2014-06-18,34.05611,-117.60028,20.1
KONT,83,2014-06-19,34.05611,-117.60028,22.8
KONT,83,2014-06-20,34.05611,-117.60028,24.9
KONT,83,2014-06-21,34.05611,-117.60028,24.3
KONT,83,2014-06-22,34.05611,-117.60028,21.7
KONT,83,2014-06-23,34.05611,-117.60028,21.7
KONT,83,2014-06-24,34.05611,-117.60028,22.0
KONT,83,2014-06-25,34.05611,-117.60028,22.6
KONT,83,2014-06-26,34.05611,-117.60028,21.7
KONT,83,2014-06-27,34.05611,-117.60028,22.0
KONT,83,2014-06-28,34.05611,-117.60028,22.9
KONT,83,2014-06-29,34.05611,-117.60028,23.8
KONT,83,2014-06-30,34.05611,-117.60028,23.3
KONT,83,2014-07-01,34.05611,-117.60028,24.1
KONT,83,2014-07-02,34.05611,-117.60028,24.3
KONT,83,2014-07-03,34.05611,-117.60028,26.8
KONT,83,2014-07-04,34.05611,-117.60028,27.6
KONT,83,2014-07-05,34.05611,-117.60028,28.2
KONT,83,2014-07-06,34.05611,-117.60028,27.9
KONT,83,2014-07-07,34.05611,-117.60028,27.6
KONT,83,2014-07-08,34.05611,-117.60028,26.0
KONT,83,2014-07-09,34.05611,-117.60028,25.0
KONT,83,2014-07-10,34.05611,-117.60028,24.2
KONT,83,2014-07-11,34.05611,-117.60028,23.7
KONT,83,2014-07-12,34.05611,-117.60028,24.5
KONT,83,2014-07-13,34.05611,-117.60028,26.4
KONT,83,2014-07-14,34.05611,-117.60028,24.4
KONT,83,2014-07-15,34.05611,-117.60028,24.2
KONT,83,2014-07-16,34.05611,-117.60028,23.3
KONT,83,2014-07-17,34.05611,-117.60028,20.9
KONT,83,2014-07-18,34.05611,-117.60028,21.7
KONT,83,2014-07-19,34.05611,-117.60028,21.5
KONT,83,2014-07-20,34.05611,-117.60028,22.6
KONT,83,2014-07-21,34.05611,-117.60028,23.5
KONT,83,2014-07-22,34.05611,-117.60028,25.3
KONT,83,2014-07-23,34.05611,-117.60028,27.7
KONT,83,2014-07-24,34.05611,-117.60028,29.7
KONT,83,2014-07-25,34.05611,-117.60028,27.4
KONT,83,2014-07-26,34.05611,-117.60028,27.6
KONT,83,2014-07-27,34.05611,-117.60028,28.0
KONT,83,2014-07-28,34.05611,-117.60028,27.6
KONT,83,2014-07-29,34.05611,-117.60028,27.7
KONT,83,2014-07-30,34.05611,-117.60028,28.4
KONT,83,2014-07-31,34.05611,-117.60028,28.5
KONT,83,2014-08-01,34.05611,-117.60028,27.6
KONT,83,2014-08-02,34.05611,-117.60028,25.7
KONT,83,2014-08-03,34.05611,-117.60028,25.7
KONT,83,2014-08-04,34.05611,-117.60028,25.9
KONT,83,2014-08-05,34.05611,-117.60028,24.6
KONT,83,2014-08-06,34.05611,-117.60028,22.1
KONT,83,2014-08-07,34.05611,-117.60028,21.9
KONT,83,2014-08-08,34.05611,-117.60028,22.8
KONT,83,2014-08-09,34.05611,-117.60028,23.4
KONT,83,2014-08-10,34.05611,-117.60028,25.7
KONT,83,2014-08-11,34.05611,-117.60028,26.6
KONT,83,2014-08-12,34.05611,-117.60028,25.4
KONT,83,2014-08-13,34.05611,-117.60028,24.6
